"","Sample","group","loc","site","year","season","season2","state","depth","water","TOM","Bio","hCOM","lCOM","NO3","NO2","NH4","P","pH","Salinity","mcrA_DW","mean_temp","sd_temp","mean_hum","sd_hum","mean_precip","sd_precip","Drought_Status","Drought_Prop","season3","Month","Mean_GW","SD_GW","aerobic_ammonia_oxidation","Nutrient_Date"
"237","X16S.18FebPW305","18FebPW3","PW","P",18,"February","18-Feb","W","05-10 cm",88.65740741,1555.442281,134.5331048,677.5111388,343.3656333,0.336501013,0.336501013,40.77952715,17.19520174,7.24,0.3,69700000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,10.55979539,1.439077823,3.88,"Original"
"238","X16S.18FebPW315","18FebPW3","PW","P",18,"February","18-Feb","W","15-20 cm",60.68111455,403.861133,38.19333078,251.8529883,51.22322496,1.672152075,0.109311193,1.355727712,0.841696185,6.88,0.5,31600000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,10.55979539,1.439077823,5,"Original"
"239","X16S.18JunCD105","18JunCD1","CD","C",18,"June","18-Jun","D","05-10 cm",57.3,1412.69,153.89,656.54,602.26,1.22,0.12,158.59,0.78,6.28,2.13,NA,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-65.02782292,4.960389042,0,"March"
"240","X16S.18JunCD115","18JunCD1","CD","C",18,"June","18-Jun","D","15-20 cm",40.5,NA,NA,NA,NA,0.32,NA,68.14,0.35,NA,NA,NA,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-65.02782292,4.960389042,0.76,"April"
"241","X16S.18JunCD125","18JunCD1","CD","C",18,"June","18-Jun","D","25-30 cm",40.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39100,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-65.02782292,4.960389042,1.78,"Original"
"242","X16S.18JunCD205","18JunCD2","CD","C",18,"June","18-Jun","D","05-10 cm",62.8,1545.34,98.4,394.79,1052.14,0.28,0.14,46.47,1.64,6.28,2.13,NA,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-65.02782292,4.960389042,0.09,"March"
"243","X16S.18JunCD215","18JunCD2","CD","C",18,"June","18-Jun","D","15-20 cm",64.8,NA,NA,NA,NA,0.48,NA,40.45,0.51,NA,NA,1610000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-65.02782292,4.960389042,0,"April"
"244","X16S.18JunCD225","18JunCD2","CD","C",18,"June","18-Jun","D","25-30 cm",38.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99800,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-65.02782292,4.960389042,1.64,"Original"
"245","X16S.18JunCD305","18JunCD3","CD","C",18,"June","18-Jun","D","05-10 cm",35.3,309.67,26.08,81.14,202.46,0.16,0.08,5.06,0.24,6.28,2.13,134000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-65.02782292,4.960389042,0.62,"March"
"246","X16S.18JunCD315","18JunCD3","CD","C",18,"June","18-Jun","D","15-20 cm",39.6,NA,NA,NA,NA,0.81,NA,3.7,0.18,NA,NA,16800,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-65.02782292,4.960389042,1.36,"April"
"247","X16S.18JunCD325","18JunCD3","CD","C",18,"June","18-Jun","D","25-30 cm",41.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66300,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-65.02782292,4.960389042,2.19,"Original"
"248","X16S.18JunCW105","18JunCW1","CW","C",18,"June","18-Jun","W","05-10 cm",61.6,518.42,51.98,316.9,149.51,2.02,0.15,9.31,1.96,6.47,6.67,10500000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-70.28076152,4.244748628,0.49,"March"
"249","X16S.18JunCW115","18JunCW1","CW","C",18,"June","18-Jun","W","15-20 cm",33.6,NA,NA,NA,NA,0.29,NA,4.39,0.4,NA,NA,26800,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-70.28076152,4.244748628,1.2,"April"
"250","X16S.18JunCW125","18JunCW1","CW","C",18,"June","18-Jun","W","25-30 cm",44.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-70.28076152,4.244748628,1.97,"Original"
"251","X16S.18JunCW205","18JunCW2","CW","C",18,"June","18-Jun","W","05-10 cm",52.1,924.61,100.21,266.12,558.26,0.09,0.15,12.13,0.77,6.47,6.67,1760000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-70.28076152,4.244748628,0.9,"March"
"252","X16S.18JunCW215","18JunCW2","CW","C",18,"June","18-Jun","W","15-20 cm",37,NA,NA,NA,NA,0.63,NA,5.11,0.56,NA,NA,69600,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-70.28076152,4.244748628,0.97,"April"
"253","X16S.18JunCW225","18JunCW2","CW","C",18,"June","18-Jun","W","25-30 cm",67.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-70.28076152,4.244748628,1.46,"Original"
"254","X16S.18JunCW305","18JunCW3","CW","C",18,"June","18-Jun","W","05-10 cm",51.2,1256.37,61.66,241.45,953.26,0.09,0.17,9.89,1.28,6.47,6.67,7510000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-70.28076152,4.244748628,0.62,"March"
"255","X16S.18JunCW315","18JunCW3","CW","C",18,"June","18-Jun","W","15-20 cm",38.5,NA,NA,NA,NA,0.48,NA,4.62,0.88,NA,NA,454000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-70.28076152,4.244748628,0.8,"April"
"256","X16S.18JunCW325","18JunCW3","CW","C",18,"June","18-Jun","W","25-30 cm",36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-70.28076152,4.244748628,1.29,"Original"
"257","X16S.18JunPD105","18JunPD1","PD","P",18,"June","18-Jun","D","05-10 cm",70.7,1497.76,125.41,757.69,614.66,5.31,0.38,17.98,2.92,6.49,0.23,643000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-59.09927431,4.650930397,3.39,"March"
"258","X16S.18JunPD115","18JunPD1","PD","P",18,"June","18-Jun","D","15-20 cm",77.7,NA,NA,NA,NA,0.47,NA,11.83,1.7,NA,NA,7450000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-59.09927431,4.650930397,3.21,"April"
"259","X16S.18JunPD125","18JunPD1","PD","P",18,"June","18-Jun","D","25-30 cm",81.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22300000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-59.09927431,4.650930397,2.97,"Original"
"260","X16S.18JunPD205","18JunPD2","PD","P",18,"June","18-Jun","D","05-10 cm",69.7,1156.57,85.67,624.15,446.76,43.15,0.17,23.43,1.97,6.49,0.23,175000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-59.09927431,4.650930397,2.99,"March"
"261","X16S.18JunPD215","18JunPD2","PD","P",18,"June","18-Jun","D","15-20 cm",62.8,NA,NA,NA,NA,0.28,NA,11.87,1.24,NA,NA,498000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-59.09927431,4.650930397,3.28,"April"
"262","X16S.18JunPD225","18JunPD2","PD","P",18,"June","18-Jun","D","25-30 cm",81.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9060000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-59.09927431,4.650930397,2.26,"Original"
"263","X16S.18JunPD305","18JunPD3","PD","P",18,"June","18-Jun","D","05-10 cm",63.2,1438.95,100.03,742.41,596.53,14.79,0.21,20.6,2.48,6.49,0.23,575000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-59.09927431,4.650930397,2.88,"March"
"264","X16S.18JunPD315","18JunPD3","PD","P",18,"June","18-Jun","D","15-20 cm",75.5,NA,NA,NA,NA,0.41,NA,15.48,1.92,NA,NA,5170000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-59.09927431,4.650930397,3.35,"April"
"265","X16S.18JunPD325","18JunPD3","PD","P",18,"June","18-Jun","D","25-30 cm",82.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14200000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-59.09927431,4.650930397,2.37,"Original"
"266","X16S.18JunPW105","18JunPW1","PW","P",18,"June","18-Jun","W","05-10 cm",79.1,4883.26,166.37,394.33,4322.51,0.24,0.29,54.63,10.83,6.97,0.36,11600000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",0.967,"Summer",6,-11.06094444,2.901433557,3.84,"March"
"267","X16S.18JunPW115","18JunPW1","PW","P",18,"June","18-Jun","W","15-20 cm",73.6,NA,NA,NA,NA,0.38,NA,16.53,2.97,NA,NA,62300000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",0.967,"Summer",6,-11.06094444,2.901433557,3.8,"April"
"268","X16S.18JunPW125","18JunPW1","PW","P",18,"June","18-Jun","W","25-30 cm",75.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52e+08,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",0.967,"Summer",6,-11.06094444,2.901433557,2.55,"Original"
"269","X16S.18JunPW205","18JunPW2","PW","P",18,"June","18-Jun","W","05-10 cm",81.3,1051.13,84.34,504.74,462.05,2.35,0.75,33.77,16.56,6.97,0.36,36500000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",0.967,"Summer",6,-11.06094444,2.901433557,5.78,"March"
"270","X16S.18JunPW215","18JunPW2","PW","P",18,"June","18-Jun","W","15-20 cm",74.4,NA,NA,NA,NA,0.39,NA,13.65,2.53,NA,NA,47300000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",0.967,"Summer",6,-11.06094444,2.901433557,3.01,"April"
"271","X16S.18JunPW225","18JunPW2","PW","P",18,"June","18-Jun","W","25-30 cm",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42900000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",0.967,"Summer",6,-11.06094444,2.901433557,3.47,"Original"
"272","X16S.18JunPW305","18JunPW3","PW","P",18,"June","18-Jun","W","05-10 cm",77.8,903.14,84.86,587.32,230.96,6.68,0.51,25.94,6.92,6.97,0.36,6100000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",0.967,"Summer",6,-11.06094444,2.901433557,4.15,"March"
"273","X16S.18JunPW315","18JunPW3","PW","P",18,"June","18-Jun","W","15-20 cm",74,NA,NA,NA,NA,6.95,NA,23.94,2.78,NA,NA,19900000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",0.967,"Summer",6,-11.06094444,2.901433557,3.08,"April"
"274","X16S.18JunPW325","18JunPW3","PW","P",18,"June","18-Jun","W","25-30 cm",75.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57200000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",0.967,"Summer",6,-11.06094444,2.901433557,3.03,"Original"
"275","X16S.18OctCD105","18OctCD1","CD","C",18,"October","18-Oct","D","05-10 cm",38.70967742,765.42,47.51,309.2,408.72,0.51,0.09,21.1,0.57,7.07,0.61,962000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-69.97016465,3.881221266,0.2,"March"
"276","X16S.18OctCD115","18OctCD1","CD","C",18,"October","18-Oct","D","15-20 cm",28.42535787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56600,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-69.97016465,3.881221266,0.9,"Original"
"277","X16S.18OctCD125","18OctCD1","CD","C",18,"October","18-Oct","D","25-30 cm",29.3768546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35400,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-69.97016465,3.881221266,1.74,"Original"
"278","X16S.18OctCD205","18OctCD2","CD","C",18,"October","18-Oct","D","05-10 cm",27.98913043,429.03,20.12,100.34,308.56,0.07,0.07,6.15,0.35,7.07,0.61,1290000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-69.97016465,3.881221266,0.46,"March"
"279","X16S.18OctCD215","18OctCD2","CD","C",18,"October","18-Oct","D","15-20 cm",30.51470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23300,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-69.97016465,3.881221266,1.4,"Original"
"280","X16S.18OctCD225","18OctCD2","CD","C",18,"October","18-Oct","D","25-30 cm",28.14371257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25300,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-69.97016465,3.881221266,2.13,"Original"
"281","X16S.18OctCD305","18OctCD3","CD","C",18,"October","18-Oct","D","05-10 cm",26.40264026,316.77,15.97,218.23,82.56,0.41,0.07,6.86,0.29,7.07,0.61,361000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-69.97016465,3.881221266,0.61,"March"
"282","X16S.18OctCD315","18OctCD3","CD","C",18,"October","18-Oct","D","15-20 cm",29.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-69.97016465,3.881221266,1.24,"Original"
"283","X16S.18OctCD325","18OctCD3","CD","C",18,"October","18-Oct","D","25-30 cm",26.53061224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53100,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-69.97016465,3.881221266,1.34,"Original"
"284","X16S.18OctCW105","18OctCW1","CW","C",18,"October","18-Oct","W","05-10 cm",25.79787234,317.7,19,96.09,202.62,0.06,0.06,6.71,0.28,6.7,2.05,191000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0,"Autumn",10,-28.17885978,26.05611068,1.26,"March"
"285","X16S.18OctCW115","18OctCW1","CW","C",18,"October","18-Oct","W","15-20 cm",22.46153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0,"Autumn",10,-28.17885978,26.05611068,1.38,"Original"
"286","X16S.18OctCW125","18OctCW1","CW","C",18,"October","18-Oct","W","25-30 cm",38.02281369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55800,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0,"Autumn",10,-28.17885978,26.05611068,1.66,"Original"
"287","X16S.18OctCW205","18OctCW2","CW","C",18,"October","18-Oct","W","05-10 cm",60.47297297,501.49,59.34,279.36,162.79,0.13,0.16,4.94,0.18,6.7,2.05,89400000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0,"Autumn",10,-28.17885978,26.05611068,1.05,"March"
"288","X16S.18OctCW215","18OctCW2","CW","C",18,"October","18-Oct","W","15-20 cm",38.69863014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7970000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0,"Autumn",10,-28.17885978,26.05611068,0.89,"Original"
"289","X16S.18OctCW225","18OctCW2","CW","C",18,"October","18-Oct","W","25-30 cm",63.50148368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0,"Autumn",10,-28.17885978,26.05611068,0.96,"Original"
"290","X16S.18OctCW305","18OctCW3","CW","C",18,"October","18-Oct","W","05-10 cm",34.10404624,462.46,40.4,101.6,320.45,0.08,0.08,12.85,0.86,6.7,2.05,7720000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0,"Autumn",10,-28.17885978,26.05611068,0.76,"March"
"291","X16S.18OctCW315","18OctCW3","CW","C",18,"October","18-Oct","W","15-20 cm",30.95890411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0,"Autumn",10,-28.17885978,26.05611068,1.01,"Original"
"292","X16S.18OctCW325","18OctCW3","CW","C",18,"October","18-Oct","W","25-30 cm",43.89312977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0,"Autumn",10,-28.17885978,26.05611068,1.24,"Original"
"293","X16S.18OctPD105","18OctPD1","PD","P",18,"October","18-Oct","D","05-10 cm",67.0212766,859.59,101,589.43,169.16,NA,0.14,27.29,2.38,6.3,0.23,956000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-59.32242608,6.521863229,5.15,"March"
"294","X16S.18OctPD115","18OctPD1","PD","P",18,"October","18-Oct","D","15-20 cm",77.11864407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3150000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-59.32242608,6.521863229,3.26,"Original"
"295","X16S.18OctPD125","18OctPD1","PD","P",18,"October","18-Oct","D","25-30 cm",81.75438596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15800000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-59.32242608,6.521863229,2.85,"Original"
"296","X16S.18OctPD205","18OctPD2","PD","P",18,"October","18-Oct","D","05-10 cm",57.78364116,683.52,51.42,383.99,248.13,NA,0.11,20.58,1.74,6.3,0.23,888000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-59.32242608,6.521863229,3.12,"March"
"297","X16S.18OctPD215","18OctPD2","PD","P",18,"October","18-Oct","D","15-20 cm",73.58490566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6510000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-59.32242608,6.521863229,4.47,"Original"
"298","X16S.18OctPD225","18OctPD2","PD","P",18,"October","18-Oct","D","25-30 cm",81.77570093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20700000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-59.32242608,6.521863229,3.13,"Original"
"299","X16S.18OctPD305","18OctPD3","PD","P",18,"October","18-Oct","D","05-10 cm",56.03644647,2405.56,110.9,953.85,1340.82,NA,0.24,42.86,4.09,6.3,0.23,760000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-59.32242608,6.521863229,2.97,"March"
"300","X16S.18OctPD315","18OctPD3","PD","P",18,"October","18-Oct","D","15-20 cm",74.34402332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4780000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-59.32242608,6.521863229,3.19,"Original"
"301","X16S.18OctPD325","18OctPD3","PD","P",18,"October","18-Oct","D","25-30 cm",81.5920398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17400000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-59.32242608,6.521863229,3.35,"Original"
"302","X16S.18OctPW105","18OctPW1","PW","P",18,"October","18-Oct","W","05-10 cm",81.00263852,1148.01,96.89,678.97,372.2,13.68,0.27,61.28,27.41,6.89,0.51,77200000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0.903,"Autumn",10,-15.95615591,5.782744408,3.97,"March"
"303","X16S.18OctPW115","18OctPW1","PW","P",18,"October","18-Oct","W","15-20 cm",75.91240876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72400000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0.903,"Autumn",10,-15.95615591,5.782744408,3.04,"Original"
"304","X16S.18OctPW125","18OctPW1","PW","P",18,"October","18-Oct","W","25-30 cm",79.17808219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84e+08,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0.903,"Autumn",10,-15.95615591,5.782744408,3.68,"Original"
"305","X16S.18OctPW205","18OctPW2","PW","P",18,"October","18-Oct","W","05-10 cm",79.56656347,3038.3,206.29,440.57,2391.44,0.22,0.22,49.43,13.87,6.89,0.51,1.59e+08,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0.903,"Autumn",10,-15.95615591,5.782744408,4.54,"March"
"306","X16S.18OctPW215","18OctPW2","PW","P",18,"October","18-Oct","W","15-20 cm",76.47058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15e+08,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0.903,"Autumn",10,-15.95615591,5.782744408,2.83,"Original"
"307","X16S.18OctPW225","18OctPW2","PW","P",18,"October","18-Oct","W","25-30 cm",69.72477064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+08,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0.903,"Autumn",10,-15.95615591,5.782744408,4.26,"Original"
"308","X16S.18OctPW305","18OctPW3","PW","P",18,"October","18-Oct","W","05-10 cm",80.96885813,1667.78,93.5,471.57,1102.72,22.95,0.4,76.51,66.64,6.89,0.51,69200000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0.903,"Autumn",10,-15.95615591,5.782744408,3.29,"March"
"309","X16S.18OctPW315","18OctPW3","PW","P",18,"October","18-Oct","W","15-20 cm",79.75830816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11400000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0.903,"Autumn",10,-15.95615591,5.782744408,2.65,"Original"
"310","X16S.18OctPW325","18OctPW3","PW","P",18,"October","18-Oct","W","25-30 cm",79.26509186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71900000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0.903,"Autumn",10,-15.95615591,5.782744408,2.99,"Original"
"311","X16S.19FebCD105","19FebCD1","CD","C",19,"February","19-Feb","D","05-10 cm",42.17,NA,NA,NA,NA,0.94,NA,12.81,0.87,5.4,NA,NA,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-31.9915067,2.957510874,0.25,"April"
"312","X16S.19FebCD115","19FebCD1","CD","C",19,"February","19-Feb","D","15-20 cm",33.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-31.9915067,2.957510874,1.08,"Original"
"313","X16S.19FebCD125","19FebCD1","CD","C",19,"February","19-Feb","D","25-30 cm",39.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-31.9915067,2.957510874,2.64,"Original"
"314","X16S.19FebCD205","19FebCD2","CD","C",19,"February","19-Feb","D","05-10 cm",36.16,NA,NA,NA,NA,11.55,NA,52.22,0.52,5.4,NA,98600,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-31.9915067,2.957510874,1.42,"April"
"315","X16S.19FebCD215","19FebCD2","CD","C",19,"February","19-Feb","D","15-20 cm",29.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-31.9915067,2.957510874,1.18,"Original"
"316","X16S.19FebCD225","19FebCD2","CD","C",19,"February","19-Feb","D","25-30 cm",47.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86800,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-31.9915067,2.957510874,0.14,"Original"
"317","X16S.19FebCD305","19FebCD3","CD","C",19,"February","19-Feb","D","05-10 cm",31.05,NA,NA,NA,NA,0.85,NA,5.88,0.46,5.4,NA,80200,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-31.9915067,2.957510874,1.27,"April"
"318","X16S.19FebCD315","19FebCD3","CD","C",19,"February","19-Feb","D","15-20 cm",26.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-31.9915067,2.957510874,1.09,"Original"
"319","X16S.19FebCD325","19FebCD3","CD","C",19,"February","19-Feb","D","25-30 cm",38.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-31.9915067,2.957510874,0.93,"Original"
"320","X16S.19FebCW105","19FebCW1","CW","C",19,"February","19-Feb","W","05-10 cm",51.72,NA,NA,NA,NA,0.22,NA,7.37,0.56,5.75,NA,949000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-7.445499031,1.404334023,0.59,"April"
"321","X16S.19FebCW115","19FebCW1","CW","C",19,"February","19-Feb","W","15-20 cm",47.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-7.445499031,1.404334023,1.4,"Original"
